cycle,party,weeks_to_election,n,anger
2022,Republican,19,4810,0.38674675152528637
2022,Republican,20,4009,0.3971087773895947
2022,Republican,21,5084,0.44763560849360984
2022,Republican,22,3518,0.4183053901964918
2022,Republican,23,2646,0.31824364406105976
2022,Republican,24,4301,0.444512673260703
2022,Republican,25,5007,0.43650685471578554
2022,Republican,26,4317,0.3980567320136175
2022,Republican,27,4668,0.4278062130135006
2022,Republican,28,3794,0.384603190582278
2022,Republican,29,3519,0.3897416797709001
2022,Republican,30,4403,0.458796541379139
2022,Republican,31,4963,0.4488145999940037
2022,Republican,32,4234,0.40545186220175977
2022,Republican,33,4875,0.3844864463730691
2022,Republican,34,4857,0.4725260288982476
2022,Republican,35,6511,0.46101232827033156
2022,Republican,36,5894,0.48657600718709504
2022,Republican,37,4230,0.4169756723236486
2022,Republican,38,4624,0.4849115038484175
2022,Republican,39,5189,0.4845391662461487
2022,Republican,40,4219,0.4272616536359378
2022,Republican,41,4696,0.4516335293435249
2022,Republican,42,4371,0.4752144335200863
2022,Republican,43,3623,0.4592774298100925
2022,Republican,44,2568,0.38719851193857824
2022,Republican,45,2426,0.32111420677779035
2022,Republican,46,4827,0.3895897666210016
2022,Republican,47,5817,0.42389718616867683
2022,Republican,48,5944,0.39515672131719803
2022,Republican,49,3654,0.34703488138354716
2022,Republican,50,6353,0.47774460432217886
2022,Republican,51,5255,0.37225188349970006
2022,Republican,52,6294,0.48976509607582575
2022,Republican,53,5664,0.47664825413422135
2022,Republican,54,5733,0.47470517921283095
2022,Republican,55,4671,0.4144136106554623
2022,Republican,56,4095,0.44664356122077675
2022,Republican,57,4969,0.4588552593265923
2022,Republican,58,5258,0.48433431715380537
2022,Republican,59,5019,0.45045378506031464
2022,Republican,60,5380,0.4380498981465963
2022,Republican,61,4061,0.38041847213982116
2022,Republican,62,5339,0.4032061224136802
2022,Republican,63,5156,0.45625845524289155
2022,Republican,64,5142,0.47552162027768924
2022,Republican,65,4773,0.4148702338034384
2022,Republican,66,5468,0.44733668693553197
2022,Republican,67,5305,0.4355633987974495
2022,Republican,68,4858,0.460191790773817
2022,Republican,69,4010,0.4127041863296135
2022,Republican,70,3955,0.3513807031597386
2022,Republican,71,4992,0.40659909036982683
2022,Republican,72,4952,0.40553170174393377
2022,Republican,73,5202,0.4004021607037177
2022,Republican,74,4542,0.37494029243803123
2022,Republican,75,4343,0.35646197680954766
2022,Republican,76,2951,0.43627826834945826
2022,Republican,77,5705,0.38388686086680485
2022,Republican,78,4739,0.3689057428333189
2022,Republican,79,4962,0.39520816646375745
2022,Republican,80,4374,0.38795095621610326
2022,Republican,81,5160,0.4063768513621618
2022,Republican,82,4250,0.37155071837909737
2022,Republican,83,4028,0.31903391114198865
2022,Republican,84,4788,0.3523926191512766
2022,Republican,85,4326,0.3934105299569286
2022,Republican,86,2435,0.4839577942600883
2022,Republican,87,5225,0.43924169620980275
2022,Republican,88,5664,0.42061982321443425
2022,Republican,89,4687,0.3107754120363568
2022,Republican,90,4740,0.36882973096101596
2022,Republican,91,4768,0.36771237654837075
2022,Republican,92,4289,0.36819644225511583
2022,Republican,93,4113,0.36004738837655803
2022,Republican,94,2966,0.3563143504602647
2022,Republican,95,3729,0.3966463638489432
2022,Republican,96,3053,0.31560225120452445
2022,Republican,97,1942,0.293433873600784
2022,Republican,98,2860,0.3049137330042537
2022,Republican,99,3689,0.2798775926937457
2022,Republican,100,3862,0.3027786924308412
2022,Republican,101,2310,0.27748184700685985
2022,Republican,102,3007,0.2775487401727884
2022,Republican,103,3077,0.25438471204989554
2022,Republican,104,2583,0.25126305901533064
2024,Democrat,0,4624,0.16640629668378273
2024,Democrat,1,3693,0.24049533316333452
2024,Democrat,2,3585,0.21536050061955062
2024,Democrat,3,3644,0.16289337446865074
2024,Democrat,4,3771,0.2289019251535927
2024,Democrat,5,3678,0.2682027425902479
2024,Democrat,6,3624,0.2885944625238372
2024,Democrat,7,3697,0.2751078267872972
2024,Democrat,8,3441,0.26134476988270244
2024,Democrat,9,2701,0.20122832353463033
2024,Democrat,10,2563,0.19017921682625974
2024,Democrat,11,2901,0.20732446361269888
2024,Democrat,12,3008,0.19752366252601433
2024,Democrat,13,3338,0.24592817446954635
2024,Democrat,14,3526,0.2665138570101846
2024,Democrat,15,3473,0.22541123381760877
2024,Democrat,16,3511,0.33759647782436275
2024,Democrat,17,2705,0.22174577367924111
2024,Democrat,18,4103,0.33553784088529653
2024,Democrat,19,3797,0.2919326864567055
2024,Democrat,20,4590,0.28434938139602756
2024,Democrat,21,3685,0.2641089789141627
2024,Democrat,22,3836,0.25111943637860923
2024,Democrat,23,3581,0.25336886951957327
2024,Democrat,24,4056,0.25823038723428837
2024,Democrat,25,3578,0.21914075959844503
2024,Democrat,26,3819,0.2319048219353095
2024,Democrat,27,3533,0.23605936018859733
2024,Democrat,28,4077,0.2431786797965516
2024,Democrat,29,4168,0.2613778523506414
2024,Democrat,30,3782,0.21086473527560448
2024,Democrat,31,3415,0.186599329280862
2024,Democrat,32,4177,0.23628628033023574
2024,Democrat,33,3799,0.23126602245562874
2024,Democrat,34,6325,0.23369042106922494
2024,Democrat,35,4427,0.2706872087725871
2024,Democrat,36,4095,0.292296920207776
2024,Democrat,37,3823,0.2796884806300025
2024,Democrat,38,4215,0.2652907946790002
2024,Democrat,39,4437,0.26219412395262537
2024,Democrat,40,3986,0.26007216767049535
2024,Democrat,41,3839,0.327846692495427
2024,Democrat,42,3807,0.2552660927814971
2024,Democrat,43,3173,0.27896758008441863
2024,Democrat,44,1985,0.18545741027687918
2024,Democrat,45,2547,0.20295261334535356
2024,Democrat,46,4033,0.3045921637921437
2024,Democrat,47,4334,0.27772771229705956
2024,Democrat,48,4070,0.29134862398207007
2024,Democrat,49,2679,0.21777504890011334
2024,Democrat,50,4030,0.2283398762451619
2024,Democrat,51,4240,0.26533251797427854
2024,Democrat,52,4379,0.2882640001698597
2024,Democrat,53,4443,0.3032363151244554
2024,Democrat,54,4051,0.29110729923622164
2024,Democrat,55,3879,0.305941007090622
2024,Democrat,56,3457,0.29603472448621965
2024,Democrat,57,4270,0.3918781021732043
2024,Democrat,58,3651,0.28627101389981524
2024,Democrat,59,3909,0.262959722586283
2024,Democrat,60,2971,0.22979479871040762
2024,Democrat,61,2461,0.17017321923406312
2024,Democrat,62,2612,0.2191799401229313
2024,Democrat,63,2466,0.1995548239362631
2024,Democrat,64,2927,0.21547915684081534
2024,Democrat,65,2469,0.23437797093230955
2024,Democrat,66,3026,0.26740454326113544
2024,Democrat,67,2807,0.261386178440199
2024,Democrat,68,2962,0.31929966943620863
2024,Democrat,69,1890,0.2403141769164158
2024,Democrat,70,2387,0.3081288076361706
2024,Democrat,71,3005,0.30178311325008433
2024,Democrat,72,2394,0.24373949294148906
2024,Democrat,73,2844,0.3148849171577493
2024,Democrat,74,2503,0.2738905651180451
2024,Democrat,75,2182,0.34740090642361726
2024,Democrat,76,2547,0.3398192853410518
2024,Democrat,77,2498,0.32964664396141663
2024,Democrat,78,2066,0.3067255070324156
2024,Democrat,79,2163,0.3328948648042815
2024,Democrat,80,2127,0.32761840268857445
2024,Democrat,81,1796,0.32691266904180594
2024,Democrat,82,1922,0.3243420602771687
2024,Democrat,83,1955,0.30700831074693985
2024,Democrat,84,2101,0.3298368648856857
2024,Democrat,85,1545,0.27974031999176757
2024,Democrat,86,2187,0.2859219509195221
2024,Democrat,87,1521,0.290414924292478
2024,Democrat,88,1612,0.31584641240954875
2024,Democrat,89,1337,0.2591103527697727
2024,Democrat,90,1927,0.26560959309995846
2024,Democrat,91,1956,0.32086889602394836
2024,Democrat,92,1686,0.36501315439383425
2024,Democrat,93,1485,0.3522540667081747
2024,Democrat,94,1324,0.32451204442893217
2024,Democrat,95,1951,0.3638173100175284
2024,Democrat,96,1474,0.20760529095166724
2024,Democrat,97,2864,0.18789003027392312
2024,Democrat,98,3118,0.24177364757728975
2024,Democrat,99,3253,0.21769163408774747
2024,Democrat,100,3309,0.22543357807681882
2024,Democrat,101,2246,0.20211283851125486
2024,Democrat,102,3273,0.23131574601933175
2024,Democrat,103,2861,0.1782205501987642
2024,Republican,0,3930,0.3650246346348058
2024,Republican,1,3490,0.38413738672098513
2024,Republican,2,3335,0.3741202374163462
2024,Republican,3,3270,0.3105310831812071
2024,Republican,4,3583,0.3679919695388604
2024,Republican,5,3992,0.3891327334759208
2024,Republican,6,3762,0.39943190323471617
2024,Republican,7,3605,0.3737783977858743
2024,Republican,8,3249,0.4190431719741312
2024,Republican,9,2475,0.413774320553198
2024,Republican,10,3107,0.4097672425764114
2024,Republican,11,3075,0.40223888325792684
2024,Republican,12,2754,0.3681923103969904
2024,Republican,13,3248,0.4241883969761654
2024,Republican,14,3859,0.4591485776779939
2024,Republican,15,3789,0.4569003299599099
2024,Republican,16,4709,0.4191631660074823
2024,Republican,17,3050,0.3798790789949784
2024,Republican,18,4386,0.4443462458122785
2024,Republican,19,3263,0.41819219096383087
2024,Republican,20,4556,0.38891576552840035
2024,Republican,21,3799,0.39497672519410015
2024,Republican,22,4016,0.48634981501188207
2024,Republican,23,3652,0.38213875236277606
2024,Republican,24,4275,0.43155747307573405
2024,Republican,25,4035,0.3897408659631084
2024,Republican,26,3922,0.4274522783374224
2024,Republican,27,3272,0.4332251171515981
2024,Republican,28,3950,0.4837892164602357
2024,Republican,29,4169,0.4935214815517335
2024,Republican,30,3098,0.4031541255074857
2024,Republican,31,2692,0.3391938418463733
2024,Republican,32,4003,0.443746945595654
2024,Republican,33,4049,0.42911822015785783
2024,Republican,34,6620,0.48832040061186605
2024,Republican,35,4365,0.4320869984528752
2024,Republican,36,3732,0.42200362274764125
2024,Republican,37,3696,0.4304069255960468
2024,Republican,38,4247,0.4537565106791796
2024,Republican,39,4752,0.48922695063904353
2024,Republican,40,4282,0.45059715498215747
2024,Republican,41,3904,0.41867494323127713
2024,Republican,42,3676,0.4348209289582071
2024,Republican,43,3104,0.4609820560485271
2024,Republican,44,1965,0.37934963021192786
2024,Republican,45,2384,0.3470555154322303
2024,Republican,46,3789,0.4250899687294245
2024,Republican,47,4206,0.4173404350295562
2024,Republican,48,4161,0.4510043375605905
2024,Republican,49,2323,0.34554240505403094
2024,Republican,50,3141,0.42515851315640185
2024,Republican,51,3902,0.36808253446011985
2024,Republican,52,3711,0.4355754540106109
2024,Republican,53,3816,0.382576161956664
2024,Republican,54,3435,0.43371456295598887
2024,Republican,55,3303,0.40132702119993013
2024,Republican,56,3151,0.4937703904576992
2024,Republican,57,3657,0.4537621839056013
2024,Republican,58,3241,0.4388720659143701
2024,Republican,59,3356,0.3749677220891431
2024,Republican,60,2631,0.400213180752864
2024,Republican,61,1917,0.32416819246732625
2024,Republican,62,2520,0.3220901875156126
2024,Republican,63,2028,0.34152000864046483
2024,Republican,64,2206,0.41202795982615414
2024,Republican,65,2145,0.3323009981917074
2024,Republican,66,2791,0.3912610868749515
2024,Republican,67,2692,0.3886932757531568
2024,Republican,68,2981,0.41891673276093416
2024,Republican,69,2003,0.4066175019949269
2024,Republican,70,2052,0.3569777510119838
2024,Republican,71,2692,0.40359988991973056
2024,Republican,72,2696,0.3499021301075722
2024,Republican,73,2839,0.41462263111507325
2024,Republican,74,2564,0.3832461247887163
2024,Republican,75,2553,0.3893354527024451
2024,Republican,76,2805,0.41429076213962374
2024,Republican,77,3241,0.44266173486899274
2024,Republican,78,2472,0.4046667463537592
2024,Republican,79,2710,0.38574377443895735
2024,Republican,80,2493,0.4239504524527922
2024,Republican,81,2227,0.4169231293914103
2024,Republican,82,1864,0.33507133947931184
2024,Republican,83,2496,0.43594164536420393
2024,Republican,84,2591,0.4144271031082818
2024,Republican,85,2216,0.45335558392597103
2024,Republican,86,2567,0.45794174980454183
2024,Republican,87,2208,0.42369882748048904
2024,Republican,88,2121,0.4584170589412315
2024,Republican,89,1877,0.39380287139224496
2024,Republican,90,2640,0.4713174082563703
2024,Republican,91,3027,0.4839687349656575
2024,Republican,92,2318,0.45702170383573265
2024,Republican,93,1894,0.4155990034776987
2024,Republican,94,1936,0.4283608981217681
2024,Republican,95,2136,0.382596035529153
2024,Republican,96,1191,0.3414009921995596
2024,Republican,97,1976,0.4151978152233783
2024,Republican,98,2422,0.4211076279983123
2024,Republican,99,2378,0.39115041294573794
2024,Republican,100,2221,0.4380473703989245
2024,Republican,101,1480,0.3586088269561957
2024,Republican,102,1867,0.380429704681819
2024,Republican,103,1672,0.26140484366477934
2026,Democrat,10,1890,0.43452139526024147
2026,Democrat,11,3100,0.42312237022459626
2026,Democrat,12,3481,0.4374483193766355
2026,Democrat,13,3810,0.44198675178293273
2026,Democrat,14,4303,0.4862722500474994
2026,Democrat,15,4775,0.4967661468720756
2026,Democrat,16,3986,0.46867400329250225
2026,Democrat,17,3828,0.36406378040105775
2026,Democrat,18,5067,0.4846157687504814
2026,Democrat,19,4333,0.3793924256951604
2026,Democrat,20,4739,0.4328401556690928
2026,Democrat,21,5065,0.4879950131268056
2026,Democrat,22,4123,0.44449560112890696
2026,Democrat,23,4347,0.4333963824433069
2026,Democrat,24,4963,0.4786602422935052
2026,Democrat,25,4495,0.4169024080923811
2026,Democrat,26,5071,0.4708467804009708
2026,Democrat,27,4673,0.47107306201009547
2026,Democrat,28,5048,0.49673693350199116
2026,Democrat,29,4410,0.45181612057269227
2026,Democrat,30,5010,0.48639928315266107
2026,Democrat,31,4917,0.4945255417479227
2026,Democrat,32,5110,0.5042770172644283
2026,Democrat,33,4925,0.4685478437136443
2026,Democrat,34,5113,0.5123892495003921
2026,Democrat,35,4865,0.4982449856426429
2026,Democrat,36,5703,0.5113302279228951
2026,Democrat,37,4673,0.4375896002966157
2026,Democrat,38,4523,0.4865968881505199
2026,Democrat,39,4516,0.5244273653207409
2026,Democrat,40,5300,0.5767772770666887
2026,Democrat,41,4228,0.5134127773846744
2026,Democrat,42,4963,0.5299679925556421
2026,Democrat,43,3025,0.5262330617564769
2026,Democrat,44,1798,0.31446862701938855
2026,Democrat,45,4029,0.5030655160848653
2026,Democrat,46,4759,0.48647604405656486
2026,Democrat,47,4199,0.49572677289686473
2026,Democrat,48,2939,0.41508198504986743
2026,Democrat,49,4093,0.5064025059966527
2026,Democrat,50,4172,0.5303259402219843
2026,Democrat,51,4192,0.4873576489914136
2026,Democrat,52,4607,0.5147936826007106
2026,Democrat,53,4168,0.5460009222724291
2026,Democrat,54,4262,0.5438807842920214
2026,Democrat,55,4190,0.5216329485860371
2026,Democrat,56,4627,0.5889762957415942
2026,Democrat,57,4120,0.5629734859524919
2026,Democrat,58,4161,0.5175477576943871
2026,Democrat,59,3651,0.4412862636151225
2026,Democrat,60,3755,0.5346290242486198
2026,Democrat,61,2817,0.42951697028031455
2026,Democrat,62,2894,0.4651395197442534
2026,Democrat,63,2862,0.460635632343244
2026,Democrat,64,3089,0.4619438636625308
2026,Democrat,65,3340,0.5108601972128928
2026,Democrat,66,3589,0.4956861573989472
2026,Democrat,67,3746,0.542498273067415
2026,Democrat,68,3482,0.5363225062323722
2026,Democrat,69,3827,0.5871716301524046
2026,Democrat,70,4538,0.6110300463466787
2026,Democrat,71,3216,0.49252561791768107
2026,Democrat,72,4044,0.5135392169570587
2026,Democrat,73,3858,0.5425808505815859
2026,Democrat,74,2955,0.4683993478184298
2026,Democrat,75,3379,0.5109210138639959
2026,Democrat,76,3805,0.5363752512409353
2026,Democrat,77,3681,0.4845733426508631
2026,Democrat,78,3514,0.5040187854499371
2026,Democrat,79,3207,0.49455272663767424
2026,Democrat,80,3055,0.42498003975328197
2026,Democrat,81,3632,0.546688077239769
2026,Democrat,82,3582,0.587800961565138
2026,Democrat,83,3750,0.5343883177531262
2026,Democrat,84,3264,0.5340044709757386
2026,Democrat,85,3206,0.5200370401690155
2026,Democrat,86,3640,0.5573482537202046
2026,Democrat,87,4578,0.5854561335035218
2026,Democrat,88,3873,0.6079114639024009
2026,Democrat,89,3116,0.5438637621227033
2026,Democrat,90,3674,0.5633156712478251
2026,Democrat,91,3749,0.5238772900645897
2026,Democrat,92,3217,0.5472164745645219
2026,Democrat,93,3024,0.3332739564915534
2026,Democrat,94,2208,0.2733663857876124
2026,Democrat,95,2059,0.2525817120446398
2026,Democrat,96,1358,0.13577471958371826
2026,Democrat,97,2228,0.41506678502357947
2026,Democrat,98,2039,0.26904293256453243
2026,Democrat,99,2046,0.2607465370365656
2026,Democrat,100,1822,0.18777417931227786
2026,Democrat,101,2532,0.2664656221558006
2026,Democrat,102,2718,0.2530326742006944
2026,Democrat,103,1929,0.18925610474060242
2026,Republican,10,2578,0.35239077673967034
2026,Republican,11,4301,0.3145479661969252
2026,Republican,12,4713,0.33768444106578765
2026,Republican,13,5642,0.3510949947815227
2026,Republican,14,5868,0.3228953200972994
2026,Republican,15,6363,0.3330733447680204
2026,Republican,16,4919,0.31274469113783937
2026,Republican,17,5672,0.26883377242139317
2026,Republican,18,6696,0.31406560540129735
2026,Republican,19,5355,0.31361023919008163
2026,Republican,20,6365,0.26721594361171347
2026,Republican,21,6876,0.33101188049874086
2026,Republican,22,5186,0.30201753671770404
2026,Republican,23,5984,0.30192453719970935
2026,Republican,24,6912,0.3044914018262514
2026,Republican,25,6128,0.29023227649344213
2026,Republican,26,6126,0.32899515474438784
2026,Republican,27,6453,0.356477584616106
2026,Republican,28,6687,0.3470220460654426
2026,Republican,29,5124,0.3412251108356735
2026,Republican,30,4645,0.2607381436391358
2026,Republican,31,5609,0.37177227298258564
2026,Republican,32,5858,0.3738207222700511
2026,Republican,33,5422,0.35607853892909613
2026,Republican,34,5956,0.3453694512373959
2026,Republican,35,6364,0.3458908507105058
2026,Republican,36,7135,0.2886616133869715
2026,Republican,37,5515,0.3132072473054622
2026,Republican,38,5564,0.32855303482094605
2026,Republican,39,4946,0.34546007075732266
2026,Republican,40,5232,0.34372265174259026
2026,Republican,41,4795,0.33373279076446394
2026,Republican,42,5203,0.3661335162812525
2026,Republican,43,3663,0.35732758157950634
2026,Republican,44,2369,0.2945438320403537
2026,Republican,45,4304,0.32393762086635824
2026,Republican,46,5141,0.3285309490336526
2026,Republican,47,4399,0.33568566204473177
2026,Republican,48,3386,0.30903528440191935
2026,Republican,49,4093,0.37509494925267317
2026,Republican,50,4229,0.4050951667287893
2026,Republican,51,4502,0.3986579180511624
2026,Republican,52,4571,0.4720925387134439
2026,Republican,53,4794,0.5089840136589245
2026,Republican,54,4292,0.5099848662288243
2026,Republican,55,4750,0.43830181358960507
2026,Republican,56,4727,0.5764502884428228
2026,Republican,57,4258,0.4768849392071587
2026,Republican,58,4503,0.3130557414364751
2026,Republican,59,4893,0.3195652367219583
2026,Republican,60,3809,0.3578340885471225
2026,Republican,61,2812,0.2762743907384137
2026,Republican,62,2957,0.29971350735008695
2026,Republican,63,2965,0.2838205888834397
2026,Republican,64,2890,0.32295812045024214
2026,Republican,65,3189,0.3330994657135381
2026,Republican,66,3604,0.35097523900363947
2026,Republican,67,4192,0.35039508513511314
2026,Republican,68,3717,0.37530791600574814
2026,Republican,69,4119,0.27142747339520545
2026,Republican,70,4489,0.3579413218345509
2026,Republican,71,3800,0.33328931119562566
2026,Republican,72,4642,0.34866693869168125
2026,Republican,73,4098,0.4018846750700289
2026,Republican,74,2904,0.3697861185970526
2026,Republican,75,3293,0.3078582247051292
2026,Republican,76,3820,0.3408243254424409
2026,Republican,77,3956,0.31227166681381885
2026,Republican,78,3492,0.3167391968873689
2026,Republican,79,3471,0.35643922958116003
2026,Republican,80,3041,0.33117987427087814
2026,Republican,81,3608,0.3453817573389423
2026,Republican,82,3674,0.34015783639116465
2026,Republican,83,3698,0.3784707768902328
2026,Republican,84,3500,0.35704251941280174
2026,Republican,85,3653,0.38834281285290084
2026,Republican,86,4068,0.38956114317639845
2026,Republican,87,5213,0.36949698251178825
2026,Republican,88,3901,0.3747003375161301
2026,Republican,89,3439,0.34901319788638896
2026,Republican,90,4146,0.3824470249548046
2026,Republican,91,3829,0.3414926032278396
2026,Republican,92,4010,0.3481391495334082
2026,Republican,93,4095,0.3087763816973374
2026,Republican,94,3021,0.365897809225728
2026,Republican,95,2671,0.3041992217578825
2026,Republican,96,1815,0.2777585797981659
2026,Republican,97,2731,0.3999664261311372
2026,Republican,98,3023,0.3508609099029568
2026,Republican,99,3023,0.3463729854234597
2026,Republican,100,2510,0.3496281856201604
2026,Republican,101,3288,0.40182400739859675
2026,Republican,102,3657,0.3492046432315082
2026,Republican,103,3235,0.24828891655850516
