name,party,state,h,n,angry
Ann Wagner,Republican,MO,9,436,81.0
Ann Wagner,Republican,MO,10,519,120.0
Ann Wagner,Republican,MO,11,554,131.0
Ann Wagner,Republican,MO,12,514,94.0
Ann Wagner,Republican,MO,13,536,102.0
Ann Wagner,Republican,MO,14,580,135.0
Ann Wagner,Republican,MO,15,601,150.0
Ann Wagner,Republican,MO,16,486,107.0
Ann Wagner,Republican,MO,17,350,79.0
Ann Wagner,Republican,MO,18,209,33.0
Ann Wagner,Republican,MO,19,137,18.0
Ann Wagner,Republican,MO,20,103,14.0
Ann Wagner,Republican,MO,21,76,17.0
Ann Wagner,Republican,MO,22,30,7.0
Ann Wagner,Republican,MO,23,5,1.0
Anna Paulina Luna,Republican,FL,0,12,8.0
Anna Paulina Luna,Republican,FL,1,7,3.0
Anna Paulina Luna,Republican,FL,2,38,11.0
Anna Paulina Luna,Republican,FL,3,117,43.0
Anna Paulina Luna,Republican,FL,4,328,126.0
Anna Paulina Luna,Republican,FL,5,518,210.0
Anna Paulina Luna,Republican,FL,6,604,245.0
Anna Paulina Luna,Republican,FL,7,675,294.0
Anna Paulina Luna,Republican,FL,8,745,311.0
Anna Paulina Luna,Republican,FL,9,747,318.0
Anna Paulina Luna,Republican,FL,10,791,333.0
Anna Paulina Luna,Republican,FL,11,766,333.0
Anna Paulina Luna,Republican,FL,12,698,279.0
Anna Paulina Luna,Republican,FL,13,667,260.0
Anna Paulina Luna,Republican,FL,14,654,253.0
Anna Paulina Luna,Republican,FL,15,640,229.0
Anna Paulina Luna,Republican,FL,16,749,298.0
Anna Paulina Luna,Republican,FL,17,811,320.0
Anna Paulina Luna,Republican,FL,18,661,221.0
Anna Paulina Luna,Republican,FL,19,519,182.0
Anna Paulina Luna,Republican,FL,20,276,101.0
Anna Paulina Luna,Republican,FL,21,133,58.0
Anna Paulina Luna,Republican,FL,22,51,25.0
Anna Paulina Luna,Republican,FL,23,29,14.0
Anthony Brown D-MD,Democrat,MD,0,4,0.0
Anthony Brown D-MD,Democrat,MD,2,1,0.0
Anthony Brown D-MD,Democrat,MD,7,11,4.0
Anthony Brown D-MD,Democrat,MD,8,62,21.0
Anthony Brown D-MD,Democrat,MD,9,198,50.0
Anthony Brown D-MD,Democrat,MD,10,216,91.0
Anthony Brown D-MD,Democrat,MD,11,284,125.0
Anthony Brown D-MD,Democrat,MD,12,326,132.0
Anthony Brown D-MD,Democrat,MD,13,280,118.0
Anthony Brown D-MD,Democrat,MD,14,334,140.0
Anthony Brown D-MD,Democrat,MD,15,411,146.0
Anthony Brown D-MD,Democrat,MD,16,347,122.0
Anthony Brown D-MD,Democrat,MD,17,313,94.0
Anthony Brown D-MD,Democrat,MD,18,189,78.0
Anthony Brown D-MD,Democrat,MD,19,121,27.0
Anthony Brown D-MD,Democrat,MD,20,53,20.0
Anthony Brown D-MD,Democrat,MD,21,37,19.0
Anthony Brown D-MD,Democrat,MD,22,35,18.0
Anthony Brown D-MD,Democrat,MD,23,9,4.0
Antonio Delgado D-NY,Democrat,NY,0,5,0.0
Antonio Delgado D-NY,Democrat,NY,7,1,0.0
Antonio Delgado D-NY,Democrat,NY,8,19,1.0
Antonio Delgado D-NY,Democrat,NY,9,142,5.0
Antonio Delgado D-NY,Democrat,NY,10,638,29.0
Antonio Delgado D-NY,Democrat,NY,11,360,10.0
Antonio Delgado D-NY,Democrat,NY,12,294,10.0
Antonio Delgado D-NY,Democrat,NY,13,331,13.0
Antonio Delgado D-NY,Democrat,NY,14,579,30.0
Antonio Delgado D-NY,Democrat,NY,15,307,8.0
Antonio Delgado D-NY,Democrat,NY,16,322,17.0
Antonio Delgado D-NY,Democrat,NY,17,532,20.0
Antonio Delgado D-NY,Democrat,NY,18,228,24.0
Antonio Delgado D-NY,Democrat,NY,19,129,7.0
Antonio Delgado D-NY,Democrat,NY,20,68,0.0
Antonio Delgado D-NY,Democrat,NY,21,32,0.0
Antonio Delgado D-NY,Democrat,NY,22,16,2.0
Antonio Delgado D-NY,Democrat,NY,23,4,0.0
"Armstrong, Kelly",Republican,ND,0,11,1.0
"Armstrong, Kelly",Republican,ND,1,1,0.0
"Armstrong, Kelly",Republican,ND,2,2,0.0
"Armstrong, Kelly",Republican,ND,4,1,0.0
"Armstrong, Kelly",Republican,ND,5,3,0.0
"Armstrong, Kelly",Republican,ND,6,35,6.0
"Armstrong, Kelly",Republican,ND,7,138,25.0
"Armstrong, Kelly",Republican,ND,8,310,53.0
"Armstrong, Kelly",Republican,ND,9,399,98.0
"Armstrong, Kelly",Republican,ND,10,443,110.0
"Armstrong, Kelly",Republican,ND,11,509,95.0
"Armstrong, Kelly",Republican,ND,12,396,105.0
"Armstrong, Kelly",Republican,ND,13,369,93.0
"Armstrong, Kelly",Republican,ND,14,399,101.0
"Armstrong, Kelly",Republican,ND,15,389,80.0
"Armstrong, Kelly",Republican,ND,16,324,75.0
"Armstrong, Kelly",Republican,ND,17,250,62.0
"Armstrong, Kelly",Republican,ND,18,196,59.0
"Armstrong, Kelly",Republican,ND,19,146,47.0
"Armstrong, Kelly",Republican,ND,20,84,23.0
"Armstrong, Kelly",Republican,ND,21,94,24.0
"Armstrong, Kelly",Republican,ND,22,50,21.0
"Armstrong, Kelly",Republican,ND,23,28,6.0
Ashley Hinson,Republican,IA,0,2,2.0
Ashley Hinson,Republican,IA,1,11,3.0
Ashley Hinson,Republican,IA,2,57,25.0
Ashley Hinson,Republican,IA,3,164,53.0
Ashley Hinson,Republican,IA,4,299,107.0
Ashley Hinson,Republican,IA,5,412,143.0
Ashley Hinson,Republican,IA,6,421,150.0
Ashley Hinson,Republican,IA,7,423,138.0
Ashley Hinson,Republican,IA,8,544,199.0
Ashley Hinson,Republican,IA,9,658,219.0
Ashley Hinson,Republican,IA,10,682,231.0
Ashley Hinson,Republican,IA,11,661,241.0
Ashley Hinson,Republican,IA,12,645,196.0
Ashley Hinson,Republican,IA,13,647,232.0
Ashley Hinson,Republican,IA,14,569,193.0
Ashley Hinson,Republican,IA,15,553,205.0
Ashley Hinson,Republican,IA,16,477,161.0
Ashley Hinson,Republican,IA,17,285,85.0
Ashley Hinson,Republican,IA,18,226,80.0
Ashley Hinson,Republican,IA,19,143,46.0
Ashley Hinson,Republican,IA,20,152,46.0
Ashley Hinson,Republican,IA,21,43,15.0
Ashley Hinson,Republican,IA,22,13,5.0
Ashley Hinson,Republican,IA,23,6,4.0
August Pfluger,Republican,TX,0,9,6.0
August Pfluger,Republican,TX,1,10,3.0
August Pfluger,Republican,TX,2,21,5.0
August Pfluger,Republican,TX,3,94,26.0
August Pfluger,Republican,TX,4,208,70.0
August Pfluger,Republican,TX,5,263,72.0
August Pfluger,Republican,TX,6,221,81.0
August Pfluger,Republican,TX,7,303,126.0
August Pfluger,Republican,TX,8,450,187.0
August Pfluger,Republican,TX,9,550,235.0
August Pfluger,Republican,TX,10,602,257.0
August Pfluger,Republican,TX,11,538,218.0
August Pfluger,Republican,TX,12,476,226.0
August Pfluger,Republican,TX,13,437,179.0
August Pfluger,Republican,TX,14,363,166.0
August Pfluger,Republican,TX,15,351,168.0
August Pfluger,Republican,TX,16,251,115.0
August Pfluger,Republican,TX,17,172,86.0
August Pfluger,Republican,TX,18,67,26.0
August Pfluger,Republican,TX,19,68,32.0
August Pfluger,Republican,TX,20,86,49.0
August Pfluger,Republican,TX,21,60,30.0
August Pfluger,Republican,TX,22,30,13.0
August Pfluger,Republican,TX,23,9,3.0
Ayanna Pressley,Democrat,MA,0,13,5.0
Ayanna Pressley,Democrat,MA,1,21,3.0
Ayanna Pressley,Democrat,MA,2,35,5.0
Ayanna Pressley,Democrat,MA,3,92,24.0
Ayanna Pressley,Democrat,MA,4,188,57.0
Ayanna Pressley,Democrat,MA,5,369,116.0
Ayanna Pressley,Democrat,MA,6,591,251.0
Ayanna Pressley,Democrat,MA,7,543,219.0
Ayanna Pressley,Democrat,MA,8,775,272.0
Ayanna Pressley,Democrat,MA,9,937,318.0
Ayanna Pressley,Democrat,MA,10,1236,441.0
Ayanna Pressley,Democrat,MA,11,1175,420.0
Ayanna Pressley,Democrat,MA,12,1364,482.0
Ayanna Pressley,Democrat,MA,13,1266,486.0
Ayanna Pressley,Democrat,MA,14,1249,478.0
Ayanna Pressley,Democrat,MA,15,1093,360.0
Ayanna Pressley,Democrat,MA,16,979,336.0
Ayanna Pressley,Democrat,MA,17,866,285.0
Ayanna Pressley,Democrat,MA,18,650,203.0
Ayanna Pressley,Democrat,MA,19,388,108.0
Ayanna Pressley,Democrat,MA,20,238,92.0
Ayanna Pressley,Democrat,MA,21,166,55.0
Ayanna Pressley,Democrat,MA,22,104,39.0
Ayanna Pressley,Democrat,MA,23,62,14.0
"Banks, Jim",Republican,IN,0,13,2.0
"Banks, Jim",Republican,IN,1,6,2.0
"Banks, Jim",Republican,IN,2,4,2.0
"Banks, Jim",Republican,IN,3,1,0.0
"Banks, Jim",Republican,IN,4,2,2.0
"Banks, Jim",Republican,IN,5,15,1.0
"Banks, Jim",Republican,IN,6,42,17.0
"Banks, Jim",Republican,IN,7,163,72.0
"Banks, Jim",Republican,IN,8,331,156.0
"Banks, Jim",Republican,IN,9,567,287.0
"Banks, Jim",Republican,IN,10,830,463.0
"Banks, Jim",Republican,IN,11,947,550.0
"Banks, Jim",Republican,IN,12,748,408.0
"Banks, Jim",Republican,IN,13,792,449.0
"Banks, Jim",Republican,IN,14,779,459.0
"Banks, Jim",Republican,IN,15,778,414.0
"Banks, Jim",Republican,IN,16,657,340.0
"Banks, Jim",Republican,IN,17,564,289.0
"Banks, Jim",Republican,IN,18,368,175.0
"Banks, Jim",Republican,IN,19,281,132.0
"Banks, Jim",Republican,IN,20,265,138.0
"Banks, Jim",Republican,IN,21,268,137.0
"Banks, Jim",Republican,IN,22,177,95.0
"Banks, Jim",Republican,IN,23,48,18.0
Barbara Mikulski D-MD,Democrat,MD,0,4,0.0
Barbara Mikulski D-MD,Democrat,MD,1,2,0.0
Barbara Mikulski D-MD,Democrat,MD,6,1,0.0
Barbara Mikulski D-MD,Democrat,MD,7,17,2.0
Barbara Mikulski D-MD,Democrat,MD,8,66,3.0
Barbara Mikulski D-MD,Democrat,MD,9,159,10.0
Barbara Mikulski D-MD,Democrat,MD,10,338,43.0
Barbara Mikulski D-MD,Democrat,MD,11,293,48.0
Barbara Mikulski D-MD,Democrat,MD,12,323,43.0
Barbara Mikulski D-MD,Democrat,MD,13,355,57.0
Barbara Mikulski D-MD,Democrat,MD,14,297,53.0
Barbara Mikulski D-MD,Democrat,MD,15,379,49.0
Barbara Mikulski D-MD,Democrat,MD,16,328,59.0
Barbara Mikulski D-MD,Democrat,MD,17,339,55.0
Barbara Mikulski D-MD,Democrat,MD,18,209,32.0
Barbara Mikulski D-MD,Democrat,MD,19,63,9.0
Barbara Mikulski D-MD,Democrat,MD,20,35,6.0
Barbara Mikulski D-MD,Democrat,MD,21,24,6.0
Barbara Mikulski D-MD,Democrat,MD,22,14,1.0
Barbara Mikulski D-MD,Democrat,MD,23,9,1.0
Barry Loudermilk,Republican,GA,0,5,0.0
Barry Loudermilk,Republican,GA,1,5,2.0
Barry Loudermilk,Republican,GA,2,69,13.0
Barry Loudermilk,Republican,GA,3,103,23.0
Barry Loudermilk,Republican,GA,4,55,25.0
Barry Loudermilk,Republican,GA,5,89,43.0
Barry Loudermilk,Republican,GA,6,137,51.0
Barry Loudermilk,Republican,GA,7,437,78.0
Barry Loudermilk,Republican,GA,8,273,63.0
Barry Loudermilk,Republican,GA,9,290,80.0
Barry Loudermilk,Republican,GA,10,350,104.0
Barry Loudermilk,Republican,GA,11,344,117.0
Barry Loudermilk,Republican,GA,12,263,75.0
Barry Loudermilk,Republican,GA,13,238,63.0
Barry Loudermilk,Republican,GA,14,244,60.0
Barry Loudermilk,Republican,GA,15,270,61.0
Barry Loudermilk,Republican,GA,16,211,58.0
Barry Loudermilk,Republican,GA,17,175,52.0
Barry Loudermilk,Republican,GA,18,96,27.0
Barry Loudermilk,Republican,GA,19,80,18.0
Barry Loudermilk,Republican,GA,20,46,13.0
Barry Loudermilk,Republican,GA,21,116,38.0
Barry Loudermilk,Republican,GA,22,70,27.0
Barry Loudermilk,Republican,GA,23,10,4.0
Barry Moore,Republican,AL,1,1,0.0
Barry Moore,Republican,AL,2,8,4.0
Barry Moore,Republican,AL,3,40,18.0
Barry Moore,Republican,AL,4,91,51.0
Barry Moore,Republican,AL,5,133,61.0
Barry Moore,Republican,AL,6,114,65.0
Barry Moore,Republican,AL,7,160,88.0
Barry Moore,Republican,AL,8,316,131.0
Barry Moore,Republican,AL,9,405,200.0
Barry Moore,Republican,AL,10,428,208.0
Barry Moore,Republican,AL,11,395,212.0
Barry Moore,Republican,AL,12,359,206.0
Barry Moore,Republican,AL,13,322,179.0
Barry Moore,Republican,AL,14,299,152.0
Barry Moore,Republican,AL,15,280,140.0
Barry Moore,Republican,AL,16,195,91.0
Barry Moore,Republican,AL,17,74,30.0
Barry Moore,Republican,AL,18,49,28.0
Barry Moore,Republican,AL,19,25,14.0
Barry Moore,Republican,AL,20,39,16.0
Barry Moore,Republican,AL,21,22,15.0
Barry Moore,Republican,AL,22,4,1.0
Barry Moore,Republican,AL,23,1,0.0
Ben Cline,Republican,VA,0,2,0.0
Ben Cline,Republican,VA,1,3,1.0
Ben Cline,Republican,VA,2,21,1.0
Ben Cline,Republican,VA,3,75,27.0
Ben Cline,Republican,VA,4,160,65.0
Ben Cline,Republican,VA,5,226,108.0
Ben Cline,Republican,VA,6,321,158.0
Ben Cline,Republican,VA,7,284,143.0
Ben Cline,Republican,VA,8,294,153.0
Ben Cline,Republican,VA,9,481,189.0
Ben Cline,Republican,VA,10,445,200.0
Ben Cline,Republican,VA,11,534,248.0
Ben Cline,Republican,VA,12,448,191.0
Ben Cline,Republican,VA,13,399,170.0
Ben Cline,Republican,VA,14,358,141.0
Ben Cline,Republican,VA,15,322,137.0
Ben Cline,Republican,VA,16,293,98.0
Ben Cline,Republican,VA,17,222,70.0
Ben Cline,Republican,VA,18,133,51.0
Ben Cline,Republican,VA,19,60,24.0
Ben Cline,Republican,VA,20,28,14.0
Ben Cline,Republican,VA,21,22,2.0
Ben Cline,Republican,VA,22,11,4.0
Ben Cline,Republican,VA,23,9,5.0
Ben Ray Luján,Democrat,NM,0,2,1.0
Ben Ray Luján,Democrat,NM,1,7,4.0
Ben Ray Luján,Democrat,NM,2,23,11.0
Ben Ray Luján,Democrat,NM,3,97,38.0
Ben Ray Luján,Democrat,NM,4,152,45.0
Ben Ray Luján,Democrat,NM,5,213,62.0
Ben Ray Luján,Democrat,NM,6,290,103.0
Ben Ray Luján,Democrat,NM,7,608,215.0
Ben Ray Luján,Democrat,NM,8,785,272.0
Ben Ray Luján,Democrat,NM,9,950,277.0
Ben Ray Luján,Democrat,NM,10,996,289.0
Ben Ray Luján,Democrat,NM,11,1024,314.0
Ben Ray Luján,Democrat,NM,12,929,255.0
Ben Ray Luján,Democrat,NM,13,891,213.0
Ben Ray Luján,Democrat,NM,14,918,194.0
Ben Ray Luján,Democrat,NM,15,811,180.0
Ben Ray Luján,Democrat,NM,16,523,133.0
Ben Ray Luján,Democrat,NM,17,390,84.0
Ben Ray Luján,Democrat,NM,18,234,55.0
Ben Ray Luján,Democrat,NM,19,190,53.0
Ben Ray Luján,Democrat,NM,20,106,32.0
Ben Ray Luján,Democrat,NM,21,35,12.0
Ben Ray Luján,Democrat,NM,22,8,0.0
Ben Ray Luján,Democrat,NM,23,3,0.0
Bernard Sanders,Independent,VT,0,14,6.0
Bernard Sanders,Independent,VT,1,10,3.0
Bernard Sanders,Independent,VT,2,94,28.0
Bernard Sanders,Independent,VT,3,217,66.0
Bernard Sanders,Independent,VT,4,613,187.0
Bernard Sanders,Independent,VT,5,1240,484.0
Bernard Sanders,Independent,VT,6,1682,717.0
Bernard Sanders,Independent,VT,7,2049,907.0
Bernard Sanders,Independent,VT,8,2478,1072.0
Bernard Sanders,Independent,VT,9,3809,1511.0
Bernard Sanders,Independent,VT,10,3645,1568.0
Bernard Sanders,Independent,VT,11,3936,1741.0
Bernard Sanders,Independent,VT,12,3664,1634.0
Bernard Sanders,Independent,VT,13,3325,1504.0
Bernard Sanders,Independent,VT,14,3231,1413.0
Bernard Sanders,Independent,VT,15,2970,1266.0
Bernard Sanders,Independent,VT,16,2805,1216.0
Bernard Sanders,Independent,VT,17,2217,960.0
Bernard Sanders,Independent,VT,18,1507,638.0
Bernard Sanders,Independent,VT,19,951,374.0
Bernard Sanders,Independent,VT,20,628,246.0
Bernard Sanders,Independent,VT,21,459,219.0
Bernard Sanders,Independent,VT,22,183,78.0
Bernard Sanders,Independent,VT,23,83,45.0
Beth Van Duyne,Republican,TX,0,10,5.0
Beth Van Duyne,Republican,TX,1,4,2.0
Beth Van Duyne,Republican,TX,2,15,8.0
Beth Van Duyne,Republican,TX,3,66,35.0
Beth Van Duyne,Republican,TX,4,151,74.0
Beth Van Duyne,Republican,TX,5,222,108.0
Beth Van Duyne,Republican,TX,6,257,142.0
Beth Van Duyne,Republican,TX,7,334,187.0
Beth Van Duyne,Republican,TX,8,519,233.0
Beth Van Duyne,Republican,TX,9,572,257.0
Beth Van Duyne,Republican,TX,10,742,336.0
Beth Van Duyne,Republican,TX,11,610,236.0
Beth Van Duyne,Republican,TX,12,665,291.0
Beth Van Duyne,Republican,TX,13,680,267.0
Beth Van Duyne,Republican,TX,14,666,280.0
Beth Van Duyne,Republican,TX,15,577,230.0
Beth Van Duyne,Republican,TX,16,419,158.0
Beth Van Duyne,Republican,TX,17,291,109.0
Beth Van Duyne,Republican,TX,18,169,57.0
Beth Van Duyne,Republican,TX,19,100,34.0
Beth Van Duyne,Republican,TX,20,55,23.0
Beth Van Duyne,Republican,TX,21,33,15.0
Beth Van Duyne,Republican,TX,22,10,1.0
Beth Van Duyne,Republican,TX,23,5,1.0
Beto O'Rourke D-TX,Democrat,TX,0,4,0.0
Beto O'Rourke D-TX,Democrat,TX,1,4,0.0
Beto O'Rourke D-TX,Democrat,TX,2,2,0.0
Beto O'Rourke D-TX,Democrat,TX,3,1,0.0
Beto O'Rourke D-TX,Democrat,TX,4,10,2.0
Beto O'Rourke D-TX,Democrat,TX,5,19,2.0
Beto O'Rourke D-TX,Democrat,TX,6,30,1.0
Beto O'Rourke D-TX,Democrat,TX,7,207,13.0
Beto O'Rourke D-TX,Democrat,TX,8,230,16.0
Beto O'Rourke D-TX,Democrat,TX,9,299,24.0
Beto O'Rourke D-TX,Democrat,TX,10,348,20.0
Beto O'Rourke D-TX,Democrat,TX,11,251,17.0
Beto O'Rourke D-TX,Democrat,TX,12,260,17.0
Beto O'Rourke D-TX,Democrat,TX,13,282,19.0
Beto O'Rourke D-TX,Democrat,TX,14,237,18.0
Beto O'Rourke D-TX,Democrat,TX,15,269,20.0
Beto O'Rourke D-TX,Democrat,TX,16,256,31.0
Beto O'Rourke D-TX,Democrat,TX,17,124,18.0
Beto O'Rourke D-TX,Democrat,TX,18,97,8.0
Beto O'Rourke D-TX,Democrat,TX,19,98,8.0
Beto O'Rourke D-TX,Democrat,TX,20,64,5.0
Beto O'Rourke D-TX,Democrat,TX,21,29,4.0
Beto O'Rourke D-TX,Democrat,TX,22,17,2.0
Beto O'Rourke D-TX,Democrat,TX,23,12,3.0
Betty McCollum,Democrat,MN,2,12,0.0
Betty McCollum,Democrat,MN,3,62,17.0
Betty McCollum,Democrat,MN,4,166,40.0
Betty McCollum,Democrat,MN,5,349,104.0
Betty McCollum,Democrat,MN,6,364,116.0
Betty McCollum,Democrat,MN,7,360,133.0
Betty McCollum,Democrat,MN,8,382,109.0
Betty McCollum,Democrat,MN,9,460,144.0
Betty McCollum,Democrat,MN,10,510,164.0
Betty McCollum,Democrat,MN,11,375,156.0
Betty McCollum,Democrat,MN,12,345,108.0
Betty McCollum,Democrat,MN,13,235,44.0
Betty McCollum,Democrat,MN,14,202,49.0
Betty McCollum,Democrat,MN,15,197,45.0
Betty McCollum,Democrat,MN,16,118,29.0
Betty McCollum,Democrat,MN,17,95,16.0
Betty McCollum,Democrat,MN,18,41,7.0
Betty McCollum,Democrat,MN,19,20,2.0
Betty McCollum,Democrat,MN,20,14,4.0
Betty McCollum,Democrat,MN,21,10,2.0
Betty McCollum,Democrat,MN,22,3,2.0
Bill Cassidy,Republican,LA,0,4,0.0
Bill Cassidy,Republican,LA,1,14,4.0
Bill Cassidy,Republican,LA,2,110,16.0
Bill Cassidy,Republican,LA,3,347,64.0
Bill Cassidy,Republican,LA,4,631,203.0
Bill Cassidy,Republican,LA,5,570,203.0
Bill Cassidy,Republican,LA,6,618,201.0
Bill Cassidy,Republican,LA,7,783,232.0
Bill Cassidy,Republican,LA,8,1216,358.0
Bill Cassidy,Republican,LA,9,1164,357.0
Bill Cassidy,Republican,LA,10,1197,332.0
Bill Cassidy,Republican,LA,11,1176,365.0
Bill Cassidy,Republican,LA,12,1049,332.0
Bill Cassidy,Republican,LA,13,959,291.0
Bill Cassidy,Republican,LA,14,907,240.0
Bill Cassidy,Republican,LA,15,834,225.0
Bill Cassidy,Republican,LA,16,600,170.0
Bill Cassidy,Republican,LA,17,366,86.0
Bill Cassidy,Republican,LA,18,215,55.0
Bill Cassidy,Republican,LA,19,149,24.0
Bill Cassidy,Republican,LA,20,166,28.0
Bill Cassidy,Republican,LA,21,102,13.0
Bill Cassidy,Republican,LA,22,29,4.0
Bill Cassidy,Republican,LA,23,11,1.0
Bill Flores R-TX,Republican,TX,0,90,25.0
Bill Flores R-TX,Republican,TX,1,29,10.0
Bill Flores R-TX,Republican,TX,2,33,8.0
Bill Flores R-TX,Republican,TX,3,7,2.0
Bill Flores R-TX,Republican,TX,4,36,12.0
Bill Flores R-TX,Republican,TX,5,67,20.0
Bill Flores R-TX,Republican,TX,6,419,29.0
Bill Flores R-TX,Republican,TX,7,524,47.0
Bill Flores R-TX,Republican,TX,8,541,148.0
Bill Flores R-TX,Republican,TX,9,731,130.0
Bill Flores R-TX,Republican,TX,10,695,132.0
Bill Flores R-TX,Republican,TX,11,798,217.0
Bill Flores R-TX,Republican,TX,12,766,192.0
Bill Flores R-TX,Republican,TX,13,806,188.0
Bill Flores R-TX,Republican,TX,14,879,200.0
Bill Flores R-TX,Republican,TX,15,797,178.0
Bill Flores R-TX,Republican,TX,16,836,209.0
Bill Flores R-TX,Republican,TX,17,638,137.0
Bill Flores R-TX,Republican,TX,18,441,99.0
Bill Flores R-TX,Republican,TX,19,358,100.0
Bill Flores R-TX,Republican,TX,20,455,141.0
Bill Flores R-TX,Republican,TX,21,452,127.0
Bill Flores R-TX,Republican,TX,22,390,126.0
Bill Flores R-TX,Republican,TX,23,267,85.0
Bill Foster,Democrat,IL,0,3,0.0
Bill Foster,Democrat,IL,1,3,0.0
Bill Foster,Democrat,IL,2,10,2.0
Bill Foster,Democrat,IL,3,43,12.0
Bill Foster,Democrat,IL,4,118,34.0
Bill Foster,Democrat,IL,5,201,67.0
Bill Foster,Democrat,IL,6,225,64.0
Bill Foster,Democrat,IL,7,312,101.0
Bill Foster,Democrat,IL,8,539,152.0
Bill Foster,Democrat,IL,9,873,207.0
Bill Foster,Democrat,IL,10,1035,239.0
Bill Foster,Democrat,IL,11,1050,275.0
Bill Foster,Democrat,IL,12,910,197.0
Bill Foster,Democrat,IL,13,944,231.0
Bill Foster,Democrat,IL,14,746,153.0
Bill Foster,Democrat,IL,15,600,121.0
Bill Foster,Democrat,IL,16,462,81.0
Bill Foster,Democrat,IL,17,205,40.0
Bill Foster,Democrat,IL,18,162,53.0
Bill Foster,Democrat,IL,19,136,35.0
Bill Foster,Democrat,IL,20,171,45.0
Bill Foster,Democrat,IL,21,85,30.0
Bill Foster,Democrat,IL,22,36,18.0
Bill Foster,Democrat,IL,23,12,3.0
Bill Hagerty,Republican,TN,0,10,4.0
Bill Hagerty,Republican,TN,1,29,3.0
Bill Hagerty,Republican,TN,2,61,5.0
Bill Hagerty,Republican,TN,3,102,17.0
Bill Hagerty,Republican,TN,4,241,59.0
Bill Hagerty,Republican,TN,5,313,108.0
Bill Hagerty,Republican,TN,6,425,172.0
Bill Hagerty,Republican,TN,7,447,207.0
Bill Hagerty,Republican,TN,8,497,245.0
Bill Hagerty,Republican,TN,9,795,384.0
Bill Hagerty,Republican,TN,10,896,435.0
Bill Hagerty,Republican,TN,11,943,477.0
Bill Hagerty,Republican,TN,12,830,454.0
Bill Hagerty,Republican,TN,13,773,465.0
Bill Hagerty,Republican,TN,14,756,411.0
Bill Hagerty,Republican,TN,15,706,392.0
Bill Hagerty,Republican,TN,16,619,346.0
Bill Hagerty,Republican,TN,17,498,249.0
Bill Hagerty,Republican,TN,18,453,262.0
Bill Hagerty,Republican,TN,19,448,252.0
Bill Hagerty,Republican,TN,20,314,151.0
Bill Hagerty,Republican,TN,21,207,92.0
Bill Hagerty,Republican,TN,22,99,39.0
Bill Hagerty,Republican,TN,23,31,9.0
Bill Huizenga,Republican,MI,0,52,15.0
Bill Huizenga,Republican,MI,1,15,2.0
Bill Huizenga,Republican,MI,2,16,6.0
Bill Huizenga,Republican,MI,3,47,13.0
Bill Huizenga,Republican,MI,4,115,31.0
Bill Huizenga,Republican,MI,5,127,31.0
Bill Huizenga,Republican,MI,6,178,48.0
Bill Huizenga,Republican,MI,7,265,71.0
Bill Huizenga,Republican,MI,8,451,108.0
Bill Huizenga,Republican,MI,9,820,202.0
Bill Huizenga,Republican,MI,10,950,228.0
Bill Huizenga,Republican,MI,11,863,216.0
Bill Huizenga,Republican,MI,12,684,176.0
Bill Huizenga,Republican,MI,13,679,188.0
Bill Huizenga,Republican,MI,14,781,194.0
Bill Huizenga,Republican,MI,15,770,181.0
Bill Huizenga,Republican,MI,16,755,183.0
Bill Huizenga,Republican,MI,17,581,132.0
Bill Huizenga,Republican,MI,18,368,96.0
Bill Huizenga,Republican,MI,19,261,47.0
Bill Huizenga,Republican,MI,20,266,70.0
Bill Huizenga,Republican,MI,21,275,69.0
Bill Huizenga,Republican,MI,22,244,51.0
Bill Huizenga,Republican,MI,23,141,38.0
Billy Long R-MO,Republican,MO,0,4,0.0
Billy Long R-MO,Republican,MO,4,2,0.0
Billy Long R-MO,Republican,MO,5,7,0.0
Billy Long R-MO,Republican,MO,6,492,62.0
Billy Long R-MO,Republican,MO,7,394,80.0
Billy Long R-MO,Republican,MO,8,1053,293.0
Billy Long R-MO,Republican,MO,9,1359,395.0
Billy Long R-MO,Republican,MO,10,1330,418.0
Billy Long R-MO,Republican,MO,11,1110,337.0
Billy Long R-MO,Republican,MO,12,1201,356.0
Billy Long R-MO,Republican,MO,13,1262,358.0
Billy Long R-MO,Republican,MO,14,1089,310.0
Billy Long R-MO,Republican,MO,15,977,272.0
Billy Long R-MO,Republican,MO,16,701,161.0
Billy Long R-MO,Republican,MO,17,274,50.0
Billy Long R-MO,Republican,MO,18,145,29.0
Billy Long R-MO,Republican,MO,19,82,15.0
Billy Long R-MO,Republican,MO,20,92,18.0
Billy Long R-MO,Republican,MO,21,54,7.0
Billy Long R-MO,Republican,MO,22,19,6.0
Billy Long R-MO,Republican,MO,23,4,1.0
"Bishop, Dan",Republican,NC,0,11,7.0
"Bishop, Dan",Republican,NC,1,6,4.0
"Bishop, Dan",Republican,NC,2,1,0.0
"Bishop, Dan",Republican,NC,4,1,0.0
"Bishop, Dan",Republican,NC,5,5,1.0
"Bishop, Dan",Republican,NC,6,18,7.0
"Bishop, Dan",Republican,NC,7,21,12.0
"Bishop, Dan",Republican,NC,8,80,44.0
"Bishop, Dan",Republican,NC,9,248,135.0
"Bishop, Dan",Republican,NC,10,370,196.0
"Bishop, Dan",Republican,NC,11,438,268.0
"Bishop, Dan",Republican,NC,12,386,230.0
